track_id,album_title,artist_name,genre,track_title
1921,Pioneers Toasted - Rare And Unreleased 2001-2004,The Twin Atlas,Folk,Shout Out
1922,Kitchen USA,The Twin Atlas,Folk,Tell The Stories
1923,Sun Township,The Twin Atlas,Folk,Three Loves
1924,Inside the Skate Scandal,The Twin Atlas,Folk,Calling For You
1925,Magic Car Wash,The Twin Atlas,Folk,Happy At The Wheel
1926,Inside the Skate Scandal,The Twin Atlas,Folk,Inside The Rhymes
1927,Subtle Citrus,The Twin Atlas,Folk,State Lines
1928,Subtle Citrus,The Twin Atlas,Folk,Vacuum Of The Day
1940,s/t,Vincebus Eruptum,Rock,Bald Bull
1941,s/t,Vincebus Eruptum,Rock,Black Socks
1942,s/t,Vincebus Eruptum,Rock,Drug Orgy
1943,s/t,Vincebus Eruptum,Rock,Hand Of Doomish
1944,s/t,Vincebus Eruptum,Rock,Who Farted
1945,More Deeper,Vincent Black Shadow,Rock,Volume One
1946,More Deeper,Vincent Black Shadow,Rock,Shamanix
1947,Von Hayes,Von Hayes,Rock,Olympic Sue
1948,Von Hayes,Von Hayes,Rock,Looming Vesuvius
1949,Von Hayes,Von Hayes,Rock,Tight Thuds
1950,Von Hayes,Von Hayes,Rock,Hillyard Era
1951,Von Hayes,Von Hayes,Rock,Rubes
1952,Von Hayes,Von Hayes,Rock,Dirty Wise
1953,Von Hayes,Von Hayes,Rock,Rancid Hearts
1954,Von Hayes,Von Hayes,Rock,Chairman of the Ask Me Society
1955,Von Hayes,Von Hayes,Rock,Dead Ray
1956,Von Hayes,Von Hayes,Rock,Holy Face
1957,Von Hayes,Von Hayes,Rock,Spectacle Bears
1958,Von Hayes,Von Hayes,Rock,Crunch Year
1959,Von Hayes,Von Hayes,Rock,Monster Pie Fake
1960,Von Hayes,Von Hayes,Rock,Casual Strikeouts
1961,Von Hayes,Von Hayes,Rock,Shitbreath
1962,Von Hayes,Von Hayes,Rock,Jeff Lynne Funk
1975,Live at The Terminal,Vulcanus 68,Electronic,Vulcanus at The Terminal
1976,Vulcanus 68,Vulcanus 68,Electronic,3
1977,Vulcanus 68,Vulcanus 68,Electronic,8
2009,Quilt Series Vol 14,Weirdo Begeirdo,Rock,Swamputee
2010,We Blow You Suck,What Cheer? Brigade,AvantGarde|International|,Green Eyes
2014,Untitled: Will You Please Sing On This?,Xiu Xiu,Rock,Lyxes: Leave this town
2016,Untitled: Will You Please Sing On This?,Xiu Xiu,Rock,Unpop: I am writing to let you know that things are going ok
2069,Zing Magazine Compilation #4,caUSE co-MOTION,Rock,stop standing still
2070,Live at Animal and Handler EP,caUSE co-MOTION,Rock,Take a Look
2071,Mono M::P Free,Thomas Dimuzio,Electronic,Blind Lion
2072,Mono M::P Free,Thomas Dimuzio,Electronic,Shorn
2073,Mono M::P Free,Thomas Dimuzio,Electronic,Skullshop
2074,Mono M::P Free,Thomas Dimuzio,Electronic,Poctoth
2075,Mono M::P Free,Thomas Dimuzio,Electronic,Fragg
2076,Mono M::P Free,Thomas Dimuzio,Electronic,Half Spline
2077,Mono M::P Free,Thomas Dimuzio,Electronic,Southshore
2078,Mono M::P Free,Thomas Dimuzio,Electronic,Mince Treet
2079,Mono M::P Free,Thomas Dimuzio,Electronic,Octone
2080,Mono M::P Free,Thomas Dimuzio,Electronic,Method in Time
2081,Mono M::P Free,Thomas Dimuzio,Electronic,Black And White
2082,Mono M::P Free,Thomas Dimuzio,Electronic,We Are They
2097,Paradise Now,Hall Of Fame,Folk,My Sweet Miasma
2120,A Flow of Code,The Tleilaxu Music Machine,Electronic,Dislocation
2126,Bolmongani,Bolmongani,Rock,Mergatroid
2127,Bolmongani,Bolmongani,Rock,Angel Duster
2128,Bolmongani,Bolmongani,Rock,Corsair
2129,Bolmongani,Bolmongani,Rock,Ode
3225,Live at WFMU on Acapulco Dance Party on 7/15/2006,Watersports,Electronic,Live on the Acapulco Dance Party
3256,Adept Live at WFMU on Keili's Show 10/26/2008,Adept,AvantGarde|International|,Ed De Goem
3257,Adept Live at WFMU on Keili's Show 10/26/2008,Adept,AvantGarde|International|,2Night
3258,Adept Live at WFMU on Keili's Show 10/26/2008,Adept,AvantGarde|International|,Haul
3259,Adept Live at WFMU on Keili's Show 10/26/2008,Adept,AvantGarde|International|,The Wrestle
3260,Adept Live at WFMU on Keili's Show 10/26/2008,Adept,AvantGarde|International|,Get Lo
3261,Adept Live at WFMU on Keili's Show 10/26/2008,Adept,AvantGarde|International|,Companionship
3262,Adept Live at WFMU on Keili's Show 10/26/2008,Adept,AvantGarde|International|,Live at WFMU 10/25/08 (full set)
3263,Live at WFMU on Michael Goodstein's Show on 9/27/2008,Ai Aso,Folk,A Date
3264,Live at WFMU on Michael Goodstein's Show on 9/27/2008,Ai Aso,Folk,Tee Te Te
3265,Live at WFMU on Michael Goodstein's Show on 9/27/2008,Ai Aso,Folk,Lavender
3266,Live at WFMU on Michael Goodstein's Show on 9/27/2008,Ai Aso,Folk,Land
3267,Live at WFMU on Michael Goodstein's Show on 9/27/2008,Ai Aso,Folk,Live on WFMU (full set)
3270,Arborea Live at WFMU on Irene Trudel's Show on 6/2/2008,Arborea,Folk,Song for Obol
3271,Arborea Live at WFMU on Irene Trudel's Show on 6/2/2008,Arborea,Folk,Beirut
3272,Arborea Live at WFMU on Irene Trudel's Show on 6/2/2008,Arborea,Folk,Seadrift
3273,Arborea Live at WFMU on Irene Trudel's Show on 6/2/2008,Arborea,Folk,Redbird
3274,Arborea Live at WFMU on Irene Trudel's Show on 6/2/2008,Arborea,Folk,Forewarned
3314,Live at WFMU on Evan Davies's Show on 5/22/2007,The Baskervilles,Pop,Midnight at the Underground
3315,Live at WFMU on Irene Trudel's Show on 7/28/2008,Benjamin Wetherill,Folk,We Make Plans to Strangle Your Lover
3317,Live at WFMU on Marty McSorley's Show on 5/14/2008,Big Digits,HipHop,Rescue 911
3318,Live at WFMU on Marty McSorley's Show on 5/14/2008,Big Digits,HipHop,Making Process
3319,Live at WFMU on Marty McSorley's Show on 5/14/2008,Big Digits,HipHop,South By South Weed
3320,Live at WFMU on Marty McSorley's Show on 5/14/2008,Big Digits,HipHop,Early Boy
3321,Live at WFMU on Marty McSorley's Show on 5/14/2008,Big Digits,HipHop,06
3322,Live at WFMU on Marty McSorley's Show on 5/14/2008,Big Digits,HipHop,Fired Up
3323,Live at WFMU on Marty McSorley's Show on 5/14/2008,Big Digits,HipHop,Why Did You Reject My Steve Perry Fan Fiction
3324,Live at WFMU on Marty McSorley's Show on 5/14/2008,Big Digits,HipHop,Outro
3357,Live at WFMU on Evan Davies's Show on 5/22/2007,The Baskervilles,Pop,Caught In a Crosswalk
3358,Live at WFMU on Evan Davies's Show on 5/22/2007,The Baskervilles,Pop,After Work
3359,Live at WFMU on Evan Davies's Show on 5/22/2007,The Baskervilles,Pop,Apartment
3360,Live at WFMU on Evan Davies's Show on 5/22/2007,The Baskervilles,Pop,A Little More Time
3361,Live at WFMU on Evan Davies's Show on 5/22/2007,The Baskervilles,Pop,Have You Seen Them
3362,Live at WFMU on Evan Davies's Show on 5/22/2007,The Baskervilles,Pop,interview
3363,Live at WFMU on Irene Trudel's Show on 7/28/2008,Benjamin Wetherill,Folk,The Press Gang
3364,Live at WFMU on Irene Trudel's Show on 7/28/2008,Benjamin Wetherill,Folk,Lord Franklin
3365,Live at WFMU on Irene Trudel's Show on 7/28/2008,Benjamin Wetherill,Folk,Blackwaterside
3367,Live at WFMU on Liz Berg's Show on 6/25/2007,Blanketship,Electronic,Northern Grapes
3369,Live at WFMU on Liz Berg's Show on 6/25/2007,Blanketship,Electronic,Listen To Him
3372,Live at WFMU on Liz Berg's Show on 6/25/2007,Blanketship,Electronic,Interlude # 1/Kraut # 3
3384,Live at WFMU on Liz Berg's Show on 6/25/2007,Blanketship,Electronic,Kraut # 2
3386,Live at WFMU on Liz Berg's Show on 6/25/2007,Blanketship,Electronic,Luck 45
3394,Live at WFMU on Liz Berg's Show on 5/19/2008,Bonde Do Role,AvantGarde|International|Blues|,Gasolina / Contamida
3396,Live at WFMU on Liz Berg's Show on 5/19/2008,Bonde Do Role,AvantGarde|International|Blues|,Solta o Franco
3397,Live at WFMU on Liz Berg's Show on 5/19/2008,Bonde Do Role,AvantGarde|International|Blues|,Bondalica
3398,Live at WFMU on Liz Berg's Show on 5/19/2008,Bonde Do Role,AvantGarde|International|Blues|,Bonde Do Role not-radio-safe live set and interview
3399,Live at WFMU on Liz Berg's Show on 5/19/2008,Bonde Do Role,AvantGarde|International|Blues|,Full Set (radio edit)
3401,Bonne Aparte Live at WFMU on Keili's Show 10/26/2008,Bonne Aparte,Rock,Taste My Snow
3402,Bonne Aparte Live at WFMU on Keili's Show 10/26/2008,Bonne Aparte,Rock,Question Democracy
3403,Bonne Aparte Live at WFMU on Keili's Show 10/26/2008,Bonne Aparte,Rock,Higher
3404,Bonne Aparte Live at WFMU on Keili's Show 10/26/2008,Bonne Aparte,Rock,Come To Rest
3405,Bonne Aparte Live at WFMU on Keili's Show 10/26/2008,Bonne Aparte,Rock,Less Is More
3406,Bonne Aparte Live at WFMU on Keili's Show 10/26/2008,Bonne Aparte,Rock,Media
3407,Bonne Aparte Live at WFMU on Keili's Show 10/26/2008,Bonne Aparte,Rock,Dance With Local Stars
3408,Bonne Aparte Live at WFMU on Keili's Show 10/26/2008,Bonne Aparte,Rock,Tell Me
3424,Live at WFMU on Brian Turner's Show on 5/14/2002,Brother JT,Blues,Interview
3425,Live at WFMU on Brian Turner's Show on 5/14/2002,Brother JT,Blues,Nothing Really
3426,Live at WFMU on Brian Turner's Show on 5/14/2002,Brother JT,Blues,Hey Mr. Sun
3427,Live at WFMU on Brian Turner's Show on 5/14/2002,Brother JT,Blues,Bittersweet
3428,Live at WFMU on Brian Turner's Show on 5/14/2002,Brother JT,Blues,Now and Then
3429,Live at WFMU on Brian Turner's Show on 5/14/2002,Brother JT,Blues,Had To Be
3430,Live at WFMU on Brian Turner's Show on 5/14/2002,Brother JT,Blues,Child of the Sun
3431,Live at WFMU on Brian Turner's Show on 5/14/2002,Brother JT,Blues,Throwaway
3432,Live at WFMU on Brian Turner's Show on 5/14/2002,Brother JT,Blues,SOS
3433,Live at WFMU on Brian Turner's Show on 5/14/2002,Brother JT,Blues,Be With Us
3435,Live at WFMU on Brian Turner's Show on 5/14/2002,Brother JT,Blues,Let's Not And Say We Did
3440,Live at WFMU on Brian Turner's Show on 5/14/2002,Brother JT,Blues,Floatin'
3443,Live at WFMU on Brian Turner's Show on 5/14/2002,Brother JT,Blues,Dry Bones
3444,Live at WFMU on Brian Turner's Show on 5/14/2002,Brother JT,Blues,Hypocrite Shoes
3445,Live at WFMU on Brian Turner's Show on 5/14/2002,Brother JT,Blues,Young But Daily Growing
3452,Live at WFMU on Talk's Cheap 10/14/2008,Chandeliers,Electronic,Air Jordan
3453,Live at WFMU on Talk's Cheap 10/14/2008,Chandeliers,Electronic,Bamboo
3454,Live at WFMU on Talk's Cheap 10/14/2008,Chandeliers,Electronic,Precisely Prescilla
3455,Live at WFMU on Talk's Cheap 10/14/2008,Chandeliers,Electronic,The Thrush
3456,Live at WFMU on Talk's Cheap 10/14/2008,Chandeliers,Electronic,Dope Sauce
3457,Live at WFMU on Talk's Cheap 10/14/2008,Chandeliers,Electronic,Candy Apple
3458,Live at WFMU on Talk's Cheap 10/14/2008,Chandeliers,Electronic,Body Double
3467,Live at WFMU on Brian Turner's show on 12/2/2008,Cheap Time,Rock,Woodland Drive
3468,Live at WFMU on Brian Turner's show on 12/2/2008,Cheap Time,Rock,Glitter and Gold
3469,Live at WFMU on Brian Turner's show on 12/2/2008,Cheap Time,Rock,Zig Zag
3470,Live at WFMU on Brian Turner's show on 12/2/2008,Cheap Time,Rock,Back to School
3471,Live at WFMU on Brian Turner's show on 12/2/2008,Cheap Time,Rock,Living in the Past
3472,Live at WFMU on Brian Turner's show on 12/2/2008,Cheap Time,Rock,People Talk
3473,Live at WFMU on Brian Turner's show on 12/2/2008,Cheap Time,Rock,When Tomorrow Comes
3474,Live at WFMU on Brian Turner's show on 12/2/2008,Cheap Time,Rock,Penny and Jenny
3475,Live at WFMU on Brian Turner's show on 12/2/2008,Cheap Time,Rock,Handyman
3477,Live at WFMU on Brian Turner's show on 12/2/2008,Cheap Time,Rock,Down the Tubes - Falling Down
3478,Live at WFMU on Brian Turner's show on 12/2/2008,Cheap Time,Rock,Over Again
3479,Live at WFMU on Brian Turner's show on 12/2/2008,Cheap Time,Rock,Trip to the Zoo
3488,Live at WFMU on Liz Berg's Show on 3/24/2008,Citay,Rock,Eye On The Dollar
3489,Live at WFMU on Brian Turner's Show on 7/25/2006,Citay,Rock,Title Unknown
3490,Live at WFMU on Liz Berg's Show on 3/24/2008,Citay,Rock,Little Kingdom
3491,Live at WFMU on Brian Turner's Show on 7/25/2006,Citay,Rock,Title Unknown
3492,Live at WFMU on Liz Berg's Show on 3/24/2008,Citay,Rock,On The Wings
3493,Live at WFMU on Brian Turner's Show on 7/25/2006,Citay,Rock,Title Unknown
3494,Live at WFMU on Liz Berg's Show on 3/24/2008,Citay,Rock,TBA
3495,Live at WFMU on Brian Turner's Show on 7/25/2006,Citay,Rock,Title Unknown
3496,Live at WFMU on Liz Berg's Show on 3/24/2008,Citay,Rock,TBA
3497,Live at WFMU on Brian Turner's Show on 7/25/2006,Citay,Rock,Title Unknown
3498,Live at WFMU on Liz Berg's Show on 3/24/2008,Citay,Rock,Former Child
3499,Live at WFMU on Brian Turner's Show on 7/25/2006,Citay,Rock,Title Unknown
3501,Live at WFMU on Brian Turner's Show on 12/12/2006,Clockcleaner,Rock,Vomiting Mirrors / Missing Dick
3502,Live at WFMU on Brian Turner's Show on 12/12/2006,Clockcleaner,Rock,New Slow
3503,Live at WFMU on Brian Turner's Show on 12/12/2006,Clockcleaner,Rock,Deaf Man Talking
3504,Live at WFMU on Brian Turner's Show on 12/12/2006,Clockcleaner,Rock,Black Baby
3505,Live at WFMU on Brian Turner's Show on 12/12/2006,Clockcleaner,Rock,Early Man
3514,Live at WFMU on Brian Turner's Show on 6/27/2006,Country Teasers,Rock,Prelude
3515,Live at WFMU on Brian Turner's Show on 6/27/2006,Country Teasers,Rock,The Ship
3516,Live at WFMU on Brian Turner's Show on 6/27/2006,Country Teasers,Rock,Points of View
3517,Live at WFMU on Brian Turner's Show on 6/27/2006,Country Teasers,Rock,Good Looking Boys Or Women
3518,Live at WFMU on Brian Turner's Show on 6/27/2006,Country Teasers,Rock,Trucking By
3519,Live at WFMU on Brian Turner's Show on 6/27/2006,Country Teasers,Rock,Hairy Wine 2
3520,Live at WFMU on Brian Turner's Show on 6/27/2006,Country Teasers,Rock,Man v. Cock
3521,Live at WFMU on Brian Turner's Show on 6/27/2006,Country Teasers,Rock,Please Ban Music/Gegen Alles
3522,Live at WFMU on Brian Turner's Show on 6/27/2006,Country Teasers,Rock,It Is My Duty
3551,Live at WFMU on Joe Belock's Show on 4/12/2005,DMBQ,Rock,Part 1
3552,Live at WFMU on Joe Belock's Show on 4/12/2005,DMBQ,Rock,Part 2
3553,Live at WFMU on Joe Belock's Show on 4/12/2005,DMBQ,Rock,Part 3
3554,Live at WFMU on Joe Belock's Show on 4/12/2005,DMBQ,Rock,Part 4
3556,Live at WFMU on OCDJ's Show on 7/23/2003,Dan Deacon,Electronic,Goose On The Loose Pt I
3557,Live at WFMU on OCDJ's Show on 7/23/2003,Dan Deacon,Electronic,My Name Is Robert
3558,Live at WFMU on OCDJ's Show on 7/23/2003,Dan Deacon,Electronic,Goose On The Loose Pt II
3559,Live at WFMU on OCDJ's Show on 7/23/2003,Dan Deacon,Electronic,My Own Face is F Word
3560,Live at WFMU on OCDJ's Show on 7/23/2003,Dan Deacon,Electronic,30 From 21Through 35
3561,Live at WFMU on OCDJ's Show on 7/23/2003,Dan Deacon,Electronic,The Hous I Was Isn't My Girlfriends Porsche
3562,Live at WFMU on OCDJ's Show on 7/23/2003,Dan Deacon,Electronic,George Washinghands Pt I
3563,Live at WFMU on OCDJ's Show on 7/23/2003,Dan Deacon,Electronic,Sine Wave With Vocals
3564,Live at WFMU on OCDJ's Show on 7/23/2003,Dan Deacon,Electronic,George Washinghands Pt II
3565,Live at WFMU on OCDJ's Show on 7/23/2003,Dan Deacon,Electronic,Playful Piano Piece
3566,Live at WFMU on OCDJ's Show on 7/23/2003,Dan Deacon,Electronic,Electronics With Bari Sax
3567,Live at WFMU on OCDJ's Show on 7/23/2003,Dan Deacon,Electronic,How Much Pudding Can Tomy Handle
3568,Live at WFMU on OCDJ's Show on 7/23/2003,Dan Deacon,Electronic,50 From 36 Through 70
3569,Live at WFMU on OCDJ's Show on 7/23/2003,Dan Deacon,Electronic,This Crazy Mouse Won't Leave Me Alone
3570,Live at WFMU on OCDJ's Show on 7/23/2003,Dan Deacon,Electronic,6 From 1 Through 20
3571,Live at WFMU on OCDJ's Show on 7/23/2003,Dan Deacon,Electronic,Song For Dina
3572,Live at WFMU on OCDJ's Show on 7/23/2003,Dan Deacon,Electronic,Aerosmith's Perminent Vacation
3573,Live at WFMU on OCDJ's Show on 7/23/2003,Dan Deacon,Electronic,Piggled
3574,Live at WFMU on OCDJ's Show on 7/23/2003,Dan Deacon,Electronic,I'm Sorry Brian Wilson
3575,"Live at WFMU on Dan Bodah's Show Oct 19, 2008",Dan Friel,Electronic,Obsoleter
3586,Live at WFMU on Terre T's Show on 7/16/2008,Dengue Fever,International,Tiger Phone Card
3587,Live at WFMU on Terre T's Show on 7/16/2008,Dengue Fever,International,Interigation
3588,Live at WFMU on Terre T's Show on 7/16/2008,Dengue Fever,International,Sober Driveway
3589,Live at WFMU on Terre T's Show on 7/16/2008,Dengue Fever,International,Mr. Orange
3590,Live at WFMU on Terre T's Show on 7/16/2008,Dengue Fever,International,1000 Tears
3592,Live at WFMU on Pat Duncan's Show on 3/23/2006,Double Dagger,Rock,Army vs Navy
3593,Live at WFMU on Pat Duncan's Show on 3/23/2006,Double Dagger,Rock,I Was So Bored I Wanted To Hang Myself on the Dancefloor
3594,Live at WFMU on Pat Duncan's Show on 3/23/2006,Double Dagger,Rock,Rearranging the Digital Deck Chairs
3595,Live at WFMU on Pseu's Show on 10/3/2008,Doug Gillard,Rock,Time Is Nigh
3596,Live at WFMU on Pseu's Show on 10/3/2008,Doug Gillard,Rock,Gogol Was Rollo
3597,Live at WFMU on Pseu's Show on 10/3/2008,Doug Gillard,Rock,Gibraltar
3598,Live at WFMU 10/30/07 on Hatch's Show,Ed Askew,Folk,Little Eyes
3599,Live at WFMU on Rob Weisberg's Show on 9/27/2008,Electric Kulintang,AvantGarde|International|,Improvisation 1
3600,Live at WFMU on Rob Weisberg's Show on 9/27/2008,Electric Kulintang,AvantGarde|International|,Improvisation 2
3602,Live at WFMU on Stork's Show on 7/21/1996,Emma Peel,Rock,Live on WFMU 1996 (full set)
3603,Live at WFMU on Stork's Show on 7/21/1996,Emma Peel,Rock,Houdini
3604,Live at WFMU on Stork's Show on 7/21/1996,Emma Peel,Rock,I Love You Go Away
3605,Live at WFMU on Stork's Show on 7/21/1996,Emma Peel,Rock,Trouble
3606,Live at WFMU on Stork's Show on 7/21/1996,Emma Peel,Rock,I Want
3607,Live at WFMU on Stork's Show on 7/21/1996,Emma Peel,Rock,Ha Ha Song
3608,Live at WFMU on Stork's Show on 7/21/1996,Emma Peel,Rock,I Sleep On The Porch
3609,Live at WFMU on Stork's Show on 7/21/1996,Emma Peel,Rock,Watch Me Do This
3612,Live at WFMU on Evan Davies's Show on 9/16/2008,Fallen Leaves,Rock,Did You See Her
3613,Live at WFMU on Evan Davies's Show on 9/16/2008,Fallen Leaves,Rock,All That You Choose
3614,Live at WFMU on Evan Davies's Show on 9/16/2008,Fallen Leaves,Rock,Go Wow
3616,Live at WFMU on Evan Davies's Show on 9/16/2008,Fallen Leaves,Rock,Charity Girl
3617,Live at WFMU on Evan Davies's Show on 9/16/2008,Fallen Leaves,Rock,My Phantoms
3618,Live at WFMU on Evan Davies's Show on 9/16/2008,Fallen Leaves,Rock,Happy Times
3619,Live at WFMU on Evan Davies's Show on 9/16/2008,Fallen Leaves,Rock,Sylvie Says
3620,Live at WFMU on Evan Davies's Show on 9/16/2008,Fallen Leaves,Rock,Shining
3621,Live at WFMU on Evan Davies's Show on 9/16/2008,Fallen Leaves,Rock,Repetition
3622,Live at WFMU on Evan Davies's Show on 9/16/2008,Fallen Leaves,Rock,High and Dry
3624,Live at WFMU on Evan Davies's Show on 9/16/2008,Fallen Leaves,Rock,Days of Summer
3626,Live at WFMU on Terre T's Show on 11/15/2008,The Feeling of Love,Rock,You re Better Than a Dog Detective
3627,Fern Knight Live at WFMU on Irene Trudel's Show on 6/2/2008,Fern Knight,Folk,Silver Fox
3628,Fern Knight Live at WFMU on Irene Trudel's Show on 6/2/2008,Fern Knight,Folk,untitled
3629,Fern Knight Live at WFMU on Irene Trudel's Show on 6/2/2008,Fern Knight,Folk,Lach Na Fooey
3630,Fern Knight Live at WFMU on Irene Trudel's Show on 6/2/2008,Fern Knight,Folk,Synge's Chair
3631,Fern Knight Live at WFMU on Irene Trudel's Show on 6/2/2008,Fern Knight,Folk,Magpie Suite
3633,Live at WFMU on Marty McSorley's Show,Foot Village,Rock,Clubtraxxx II
3634,Live at WFMU on Marty McSorley's Show,Foot Village,Rock,Crybaby
3635,Live at WFMU on Marty McSorley's Show,Foot Village,Rock,Materialist Crap
3636,Live at WFMU on Marty McSorley's Show,Foot Village,Rock,National Jamthum
3637,Live at WFMU on Marty McSorley's Show,Foot Village,Rock,T.A.K.E.
3638,Live at WFMU on Terre T's Show on 11/15/2003,Frigg A Go Go (F.A.G.G.),Rock,Burnin Hell Blues
3645,Live at WFMU on Scott Williams Show on 5/17/2002,Gary Wilson,Rock,NY Surf
3646,Live at WFMU on Scott Williams Show on 5/17/2002,Gary Wilson,Rock,I Want to Lose Control
3647,Live at WFMU on Scott Williams Show on 5/17/2002,Gary Wilson,Rock,Cindy
3648,Live at WFMU on Scott Williams Show on 5/17/2002,Gary Wilson,Rock,You Keep On Looking
3649,Live at WFMU on Scott Williams Show on 5/17/2002,Gary Wilson,Rock,Chromium Bitch
3650,Live at WFMU on Scott Williams Show on 5/17/2002,Gary Wilson,Rock,Groovy Girls Make Love at the Beach
3651,Live at WFMU on Scott Williams Show on 5/17/2002,Gary Wilson,Rock,When You Walk Into My Dreams
3653,Live at WFMU on Scott Williams Show on 5/17/2002,Gary Wilson,Rock,And Then I Kissed Your Lips
3654,Live at WFMU on Scott Williams Show on 5/17/2002,Gary Wilson,Rock,Forgotten Lovers
3655,Live at WFMU on Scott Williams Show on 5/17/2002,Gary Wilson,Rock,6 point 4 equals Makeout
3656,Live at WFMU on Scott Williams Show on 5/17/2002,Gary Wilson,Rock,interview
3657,Live at WFMU on Joe Belock's Show on 6/26/2008,Golden Dogs,Rock,Birdsong
3658,Live at WFMU on Joe Belock's Show on 6/26/2008,Golden Dogs,Rock,Bastards
3659,Live at WFMU on Joe Belock's Show on 6/26/2008,Golden Dogs,Rock,Some Kinf of Weapon
3660,Live at WFMU on Joe Belock's Show on 6/26/2008,Golden Dogs,Rock,Nineteen Hundred and Eighty Five
3661,Live at WFMU on Joe Belock's Show on 6/26/2008,Golden Dogs,Rock,yet to be titled
3662,Live at WFMU on Joe Belock's Show on 6/26/2008,Golden Dogs,Rock,Burst
3663,Live at WFMU on Joe Belock's Show on 6/26/2008,Golden Dogs,Rock,post-set interview
3679,Live at WFMU on Brian Turner's Show on 12/6/2005,Hank IV,Rock,Crime of the Scene
3680,Live at WFMU on Terre T's Show on 11/18/2006,Hank IV,Rock,Family Adam
3681,Hank IV Live at WFMU on Brian's Show on 11/18/2008,Hank IV,Rock,Sorry About The Boat Race
3682,Live at WFMU on Terre T's Show on 11/18/2006,Hank IV,Rock,Crime of the Scene
3683,Live at WFMU on Brian Turner's Show on 12/6/2005,Hank IV,Rock,Family As Old As Adam
3684,Hank IV Live at WFMU on Brian's Show on 11/18/2008,Hank IV,Rock,Feeding Me Back
3685,Hank IV Live at WFMU on Brian's Show on 11/18/2008,Hank IV,Rock,Get It Straight
3686,Live at WFMU on Terre T's Show on 11/18/2006,Hank IV,Rock,Hole In My Eye
3687,Live at WFMU on Brian Turner's Show on 12/6/2005,Hank IV,Rock,Melonhead
3688,Hank IV Live at WFMU on Brian's Show on 11/18/2008,Hank IV,Rock,I'm Quitting
3689,Live at WFMU on Brian Turner's Show on 12/6/2005,Hank IV,Rock,Mimehunter
3690,Live at WFMU on Terre T's Show on 11/18/2006,Hank IV,Rock,Tonight We Ride
3691,Hank IV Live at WFMU on Brian's Show on 11/18/2008,Hank IV,Rock,"Beaten, Threatened, Reviled and Despised"
3694,Hank IV Live at WFMU on Brian's Show on 11/18/2008,Hank IV,Rock,Drive The Whip
3695,Live at WFMU on Terre T's Show on 11/18/2006,Hank IV,Rock,Got Got?
3696,Live at WFMU on Brian Turner's Show on 12/6/2005,Hank IV,Rock,Tonight We Ride
3697,Live at WFMU on Brian Turner's Show on 12/6/2005,Hank IV,Rock,Hole In My Eye
3698,Hank IV Live at WFMU on Brian's Show on 11/18/2008,Hank IV,Rock,Symptomatic
3699,Hank IV Live at WFMU on Brian's Show on 11/18/2008,Hank IV,Rock,My Anger
3700,Hank IV Live at WFMU on Brian's Show on 11/18/2008,Hank IV,Rock,Garbage Star
3701,Hank IV Live at WFMU on Brian's Show on 11/18/2008,Hank IV,Rock,Interview with Brian Turner
3702,Hank IV Live at WFMU on Brian's Show on 11/18/2008,Hank IV,Rock,Celebrity Virgin
3703,Hank IV Live at WFMU on Brian's Show on 11/18/2008,Hank IV,Rock,Live on WFMU (full set)
3704,Live at WFMU on Terre T's Show on 11/18/2006,Hank IV,Rock,Interview with Terre T
3705,Live at WFMU on Terre T's Show on 11/18/2006,Hank IV,Rock,Live at WFMU (full set)
3707,Live at WFMU on Brian Turner's Show on 7/26/2005,Gary Higgins,Folk,Stable the Spuds
3708,Live at WFMU on Brian Turner's Show on 7/26/2005,Gary Higgins,Folk,Thicker Than A Smokey
3710,Live at WFMU on Brian Turner's Show on 6/10/2008,Ignatz,Blues,Rise and Fall
3711,Live at WFMU on Brian Turner's Show on 6/10/2008,Ignatz,Blues,Gone
3727,Live at WFMU on Airborne Event 6/8/2008,Japanische Kampfhorspiele,Rock,Zieh Die Jacke Falschrum An / Schwanzverglisse
3728,Live on Dan Bodah's Show on 5/25/2008,Jazzfinger,Electronic,Marble Forest
3729,Live on Dan Bodah's Show on 5/25/2008,Jazzfinger,Electronic,The Correct Use of Fire
3735,Live at WFMU on Joe Belock's Show on 4/4/2006,Kelley Stoltz,AvantGarde|International|Blues|,Birdies Singing
3736,Live at WFMU on Brian Turner's Show on 11/11/2003,Kelley Stoltz,AvantGarde|International|Blues|,Mt. Fuji
3737,Live at WFMU on Joe Belock's Show on 4/4/2006,Kelley Stoltz,AvantGarde|International|Blues|,Memory Collector
3738,Live at WFMU on Joe Belock's Show on 4/4/2006,Kelley Stoltz,AvantGarde|International|Blues|,Prank Calls
3739,Live at WFMU on Brian Turner's Show on 11/11/2003,Kelley Stoltz,AvantGarde|International|Blues|,Underwaters Where The Action Is and Mean Marianne
3741,Live at WFMU on Joe Belock's Show on 4/4/2006,Kelley Stoltz,AvantGarde|International|Blues|,Wave Goodbye
3742,Live at WFMU on Joe Belock's Show on 4/4/2006,Kelley Stoltz,AvantGarde|International|Blues|,Away With the Swans
3743,Live at WFMU on Joe Belock's Show on 4/4/2006,Kelley Stoltz,AvantGarde|International|Blues|,The Sun Comes Through
3744,Live at WFMU on Joe Belock's Show on 4/4/2006,Kelley Stoltz,AvantGarde|International|Blues|,Words
